"Subcrsiption","VMName","ResourceGroup","VaultName","StartTime","EndTime","Duration","Status","Backup","SupportedBy","BackupTag","Environment","SubscriptionId","VMID"
"(Production - IaaS) - ALC HQ","CMUSALCWCPAP033","cmusahdwctldrsg03","CMUSAHDWCTLDRSV01","12/1/2024 2:24:36 AM","12/1/2024 5:22:17 AM","02:57:40.2094858","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusahdwctldrsg03/providers/Microsoft.Compute/virtualMachines/CMUSALCWCPAP033"
"(Production - IaaS) - ALC HQ","cmuseedalcdrd01","cmusalcsalesdemorsg01","CMUSALCSALESDEMORSV01","12/1/2024 2:18:32 AM","12/1/2024 5:00:00 AM","02:41:28.2719477","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusalcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/cmuseedalcdrd01"
"(Production - IaaS) - ALC HQ","cmuseedalcdrd02","cmusalcsalesdemorsg01","CMUSALCSALESDEMORSV01","12/1/2024 2:21:01 AM","12/1/2024 5:02:51 AM","02:41:50.0107839","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/CMUSALCSALESDEMORSG01/providers/Microsoft.Compute/virtualMachines/CMUSEEDALCDRD02"
"(Production - IaaS) - ALC HQ","cmuseedalcwdap2","cmusalcsalesdemorsg01","CMUSALCSALESDEMORSV01","12/1/2024 2:15:06 AM","12/1/2024 4:56:32 AM","02:41:26.0146168","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusalcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/cmuseedalcwdap2"
"(Production - IaaS) - ALC HQ","cmuseedalcwdap3","cmusalcsalesdemorsg01","CMUSAHDWCTLDRSV01","12/1/2024 2:21:23 AM","12/1/2024 7:49:05 AM","05:27:41.5857072","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusalcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/cmuseedalcwdap3"
"(Production - IaaS) - ALC HQ","cmuseedalcwdap4","cmusalcsalesdemorsg01","CMUSAHDWCTLDRSV01","12/1/2024 2:16:09 AM","12/1/2024 5:12:27 AM","02:56:18.7902521","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusalcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/cmuseedalcwdap4"
"(Production - IaaS) - ALC HQ","CMWEEEDALCWDRD1","cmusalcsalesdemorsg01","CMUSALCSALESDEMORSV02","12/1/2024 2:19:26 AM","12/1/2024 7:15:46 AM","04:56:19.7865710","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmusalcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDALCWDRD1"
"(Production - IaaS) - ALC HQ","cmweeedalcwdap2","cmwealcsalesdemorsg01","CMUSALCSALESDEMORSV02","12/1/2024 2:24:58 AM","12/1/2024 7:36:12 AM","05:11:14.2387504","Completed","Configured","LTIM","True","prod","14a922d4-4ff0-433e-80dc-5537a34fbde0","/subscriptions/14a922d4-4ff0-433e-80dc-5537a34fbde0/resourceGroups/cmwealcsalesdemorsg01/providers/Microsoft.Compute/virtualMachines/cmweeedalcwdap2"
"Comm CAR DCE","CMUSCOMGITBPAP01","cmuscomgitprsg01","CMUSCOMGITBPRSV01","12/1/2024 2:05:02 AM","12/1/2024 5:01:23 AM","02:56:20.0806797","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMUSCOMGITPRSG01/providers/Microsoft.Compute/virtualMachines/CMUSCOMGITBPAP01"
"Comm CAR DCE","CMUSCOMGITSPAP01","cmuscomgitprsg01","CMUSCOMGITBPRSV01","12/1/2024 2:12:15 AM","12/1/2024 5:09:19 AM","02:57:04.2970860","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmuscomgitprsg01/providers/Microsoft.Compute/virtualMachines/CMUSCOMGITSPAP01"
"Comm CAR DCE","CMUSCOMSCCIPAP1","cmuscomscciprsg01","CMUSCOMSCCIPRSV01","11/30/2024 2:12:00 AM","11/30/2024 11:53:16 AM","09:41:15.9769876","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMUSCOMSCCIPRSG01/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCCIPAP1"
"Comm CAR DCE","CMUSCOMSCCIPAP2","cmuscomscciprsg01","CMUSCOMSCCIPRSV01","12/1/2024 2:18:03 AM","12/1/2024 5:44:21 AM","03:26:17.7516915","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmuscomscciprsg01/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCCIPAP2"
"Comm CAR DCE","CMUSCOMSCECPAP1","cmuscomscecprsg01","CMUSCOMSCECPRSV01","12/1/2024 2:23:49 AM","12/1/2024 5:20:44 AM","02:56:55.2685799","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmuscomscecprsg01/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCECPAP1"
"Comm CAR DCE","CMUSCOMSCEAP01","cmuscomsceprsg001","CMUSCOMSCEPRSV01","12/1/2024 2:12:30 AM","12/1/2024 5:08:44 AM","02:56:13.5143136","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmuscomsceprsg001/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCEAP01"
"Comm CAR DCE","CMUSCOMSCEPAPP2","cmuscomsceprsg01","CMUSCOMSCEPRSV01","12/1/2024 2:19:51 AM","12/1/2024 5:37:22 AM","03:17:30.4639469","Completed","Configured","LTIM","True","dev","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMUSCOMSCEPRSG01/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCEPAPP2"
"Comm CAR DCE","CMUSCOMSCECPAP2","cmuscomsceprsg02","CMUSCOMSCECPRSV01","12/1/2024 2:26:25 AM","12/1/2024 7:14:02 AM","04:47:36.7848132","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmuscomsceprsg02/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCECPAP2"
"Comm CAR DCE","CMUSCOMSCECPAP3","cmuscomsceprsg02","CMUSCOMSCECPRSV01","11/30/2024 2:26:29 AM","11/30/2024 6:52:49 AM","04:26:19.6598559","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMUSCOMSCEPRSG02/providers/Microsoft.Compute/virtualMachines/CMUSCOMSCECPAP3"
"Comm CAR DCE","CMWECOMCCRPFS04","cmwecomccrfprsg01","CMWECOMGTFPRSV02","12/1/2024 2:42:58 AM","12/1/2024 8:09:17 AM","05:26:19.1042053","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMWECOMCCRFPRSG01/providers/Microsoft.Compute/virtualMachines/CMWECOMCCRPFS04"
"Comm CAR DCE","CMWECOMCDBADAP1","cmwecomcdbadrsg01","CMWECOMCDBADAPRSV01","12/1/2024 2:34:10 AM","12/1/2024 7:30:23 AM","04:56:13.1925287","Completed","Configured","LTIM","True","dev","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMWECOMCDBADRSG01/providers/Microsoft.Compute/virtualMachines/CMWECOMCDBADAP1"
"Comm CAR DCE","CMWECOMDNAVDAP1","cmwecomdnavprg01","CCSOGLBRVDEV","11/30/2024 4:38:35 AM","11/30/2024 9:04:50 AM","04:26:14.6164698","Completed","Configured","LTIM","True","dev","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CMWECOMDNAVPRG01/providers/Microsoft.Compute/virtualMachines/CMWECOMDNAVDAP1"
"Comm CAR DCE","CMWECOMDNAVPAP1","cmwecomdnavprg01","CCSOGLBRVDEV","11/30/2024 4:39:08 AM","11/30/2024 10:50:25 AM","06:11:16.9933693","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cmwecomdnavprg01/providers/Microsoft.Compute/virtualMachines/CMWECOMDNAVPAP1"
"Comm CAR DCE","CMUSCOMCIAP01","cusdevlb-rg","ccsusbkpdev","11/30/2024 4:53:15 AM","11/30/2024 9:35:02 AM","04:41:46.6326106","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cusdevlb-rg/providers/Microsoft.Compute/virtualMachines/CMUSCOMCIAP01"
"Comm CAR DCE","CMUSCOMCIAP02","cusdevlb-rg","ccsusbkpdev","11/30/2024 4:51:32 AM","11/30/2024 8:33:35 PM","15:42:02.8914837","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/cusdevlb-rg/providers/Microsoft.Compute/virtualMachines/CMUSCOMCIAP02"
"Comm CAR DCE","CMUSCOMCIAP03","cusdevlb-rg","ccsusbkpdev","11/30/2024 4:46:33 AM","11/30/2024 10:13:25 AM","05:26:51.5388509","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CUSDEVLB-RG/providers/Microsoft.Compute/virtualMachines/CMUSCOMCIAP03"
"Comm CAR DCE","CMUSCOMCIAP05","cusdevlb-rg","ccsusbkpdev","11/30/2024 4:51:53 AM","11/30/2024 9:33:17 AM","04:41:23.4421350","Completed","Configured","LTIM","True","prod","1d1a4c0d-a63b-4dda-80a2-63ee539bab81","/subscriptions/1d1a4c0d-a63b-4dda-80a2-63ee539bab81/resourceGroups/CUSDEVLB-RG/providers/Microsoft.Compute/virtualMachines/CMUSCOMCIAP05"
"8268-Comm CAR DTO","VMC8268PC005","8268c-rg-car-dce-dto-activedirectory-p","rsvcarhqm0p17","11/30/2024 11:37:39 PM","12/1/2024 12:33:51 AM","00:56:12.2175768","Completed","Configured","LTIM","True","prod","1f5cc1e7-2f00-432c-b754-9768dbafd8fd","/subscriptions/1f5cc1e7-2f00-432c-b754-9768dbafd8fd/resourceGroups/8268c-rg-car-dce-dto-activedirectory-p/providers/Microsoft.Compute/virtualMachines/VMC8268PC005"
"8268-Comm CAR DTO","VMC8268PC006","8268c-rg-car-dce-dto-activedirectory-p","rsvcarhqm0p17","11/30/2024 11:33:19 PM","12/1/2024 12:29:32 AM","00:56:12.3244164","Completed","Configured","LTIM","True","prod","1f5cc1e7-2f00-432c-b754-9768dbafd8fd","/subscriptions/1f5cc1e7-2f00-432c-b754-9768dbafd8fd/resourceGroups/8268c-rg-car-dce-dto-activedirectory-p/providers/Microsoft.Compute/virtualMachines/VMC8268PC006"
"7222-Comm CAR DCE","CCAMQA2C","7222c-rg-car-dce-bss-alc-d","RSVCARHQM0P21","12/1/2024 6:08:28 AM","12/1/2024 7:09:38 AM","01:01:09.9630665","Completed","Configured","LTIM","True","dev","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-alc-d/providers/Microsoft.Compute/virtualMachines/CCAMQA2C"
"7222-Comm CAR DCE","VMC7222DA056","7222c-rg-car-dce-bss-alc-d","RSVCARHQM0P02","12/1/2024 6:14:47 AM","12/1/2024 7:15:57 AM","01:01:09.8963794","Completed","Configured","LTIM","True","dev","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-alc-d/providers/Microsoft.Compute/virtualMachines/VMC7222DA056"
"7222-Comm CAR DCE","VMC7222DA146","7222c-rg-car-dce-bss-alc-d","RSVCARHQM0P02","12/1/2024 6:09:29 AM","12/1/2024 7:24:38 AM","01:15:09.4696415","Completed","Configured","LTIM","True","Dev","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-BSS-ALC-D/providers/Microsoft.Compute/virtualMachines/VMC7222DA146"
"7222-Comm CAR DCE","CCAMQA28","7222c-rg-car-dce-bss-alc-p","RSVCARHQM0P21","12/1/2024 6:08:28 AM","12/1/2024 7:17:38 AM","01:09:10.5243763","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-alc-p/providers/Microsoft.Compute/virtualMachines/CCAMQA28"
"7222-Comm CAR DCE","VMC7222PA082","7222c-rg-car-dce-bss-alc-p","RSVCARHQM0P02","12/1/2024 6:08:52 AM","12/1/2024 7:46:02 AM","01:37:09.5820038","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-alc-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA082"
"7222-Comm CAR DCE","CCAMQA2A","7222c-rg-car-dce-bss-norapps-p","RSVCARHQM0P02","12/1/2024 6:06:49 AM","12/1/2024 7:02:58 AM","00:56:09.8464832","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-BSS-NORAPPS-P/providers/Microsoft.Compute/virtualMachines/CCAMQA2A"
"7222-Comm CAR DCE","CCAMQD0T","7222c-rg-car-dce-bss-norapps-p","RSVCARHQM0P21","11/30/2024 6:02:36 AM","11/30/2024 9:18:54 AM","03:16:17.6148116","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-norapps-p/providers/Microsoft.Compute/virtualMachines/CCAMQD0T"
"7222-Comm CAR DCE","VMC7222PV025","7222c-rg-car-dce-bss-norapps-p",,,,,,"Not Configured","LTIM","False","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-norapps-p/providers/Microsoft.Compute/virtualMachines/VMC7222PV025"
"7222-Comm CAR DCE","VMC7222PV026","7222c-rg-car-dce-bss-norapps-p",,,,,,"Not Configured","LTIM","False","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-norapps-p/providers/Microsoft.Compute/virtualMachines/VMC7222PV026"
"7222-Comm CAR DCE","VMC7222PA026","7222c-rg-car-dce-bss-norsvn-p","RSVCARHQM0P02","12/1/2024 6:06:07 AM","12/1/2024 7:32:16 AM","01:26:09.3737705","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-bss-norsvn-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA026"
"7222-Comm CAR DCE","VMC7222PT001","7222c-rg-car-dce-dis-microsoftidentitymanager-p","RSVCARHQM0P02","12/1/2024 6:08:29 AM","12/1/2024 7:25:38 AM","01:17:09.1968734","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-DIS-MICROSOFTIDENTITYMANAGER-P/providers/Microsoft.Compute/virtualMachines/VMC7222PT001"
"7222-Comm CAR DCE","VMCDIM0PA002","7222c-rg-car-dce-dis-zpa-p","RSVCARHQM0P02","12/1/2024 6:12:46 AM","12/1/2024 7:23:55 AM","01:11:09.1539830","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-DIS-ZPA-P/providers/Microsoft.Compute/virtualMachines/VMCDIM0PA002"
"7222-Comm CAR DCE","VMCDIM0PA003","7222c-rg-car-dce-dis-zpa-p","RSVCARHQM0P02","12/1/2024 6:06:04 AM","12/1/2024 7:02:13 AM","00:56:09.4117372","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-DIS-ZPA-P/providers/Microsoft.Compute/virtualMachines/VMCDIM0PA003"
"7222-Comm CAR DCE","VMCDIM0PA004","7222c-rg-car-dce-dis-zpa-p","RSVCARHQM0P02","12/1/2024 6:13:42 AM","12/1/2024 7:24:52 AM","01:11:09.8301854","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-dis-zpa-p/providers/Microsoft.Compute/virtualMachines/VMCDIM0PA004"
"7222-Comm CAR DCE","VMCDIM0PA006","7222c-rg-car-dce-dis-zpa-p","RSVCARHQM0P02","12/1/2024 6:08:42 AM","12/1/2024 7:29:52 AM","01:21:09.8270357","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-DIS-ZPA-P/providers/Microsoft.Compute/virtualMachines/VMCDIM0PA006"
"7222-Comm CAR DCE","VMC7222QC005","7222c-rg-car-dce-dto-activedirectory-q","RSVCARHQM0P02","12/1/2024 4:45:52 AM","12/1/2024 6:12:01 AM","01:26:09.7884856","Completed","Configured","LTIM","True","Qa","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-DTO-ACTIVEDIRECTORY-Q/providers/Microsoft.Compute/virtualMachines/VMC7222QC005"
"7222-Comm CAR DCE","VMC7222QC006","7222c-rg-car-dce-dto-activedirectory-q","RSVCARHQM0P02","12/1/2024 4:46:22 AM","12/1/2024 6:12:32 AM","01:26:09.9657662","Completed","Configured","LTIM","True","Qa","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-dto-activedirectory-q/providers/Microsoft.Compute/virtualMachines/VMC7222QC006"
"7222-Comm CAR DCE","VMCDTM0PA009","7222c-rg-car-dce-dto-azureactivedirectory-p","RSVCARHQM0P02","12/1/2024 6:11:18 AM","12/1/2024 8:07:28 AM","01:56:10.2151707","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-dto-azureactivedirectory-p/providers/Microsoft.Compute/virtualMachines/VMCDTM0PA009"
"7222-Comm CAR DCE","VMC7222PA038","7222c-rg-car-dce-dto-cloudops02-p","RSVCARHQM0P02","12/1/2024 4:48:30 AM","12/1/2024 6:29:38 AM","01:41:08.7064814","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-dto-cloudops02-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA038"
"7222-Comm CAR DCE","VMC7222QA009","7222c-rg-car-dce-dto-cloudops02-p","RSVCARHQM0P02","12/1/2024 4:51:14 AM","12/1/2024 6:32:23 AM","01:41:09.3539057","Completed","Configured","LTIM","True","qa","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-dto-cloudops02-p/providers/Microsoft.Compute/virtualMachines/VMC7222QA009"
"7222-Comm CAR DCE","VMC7222PA136","7222c-rg-car-dce-fsp-bolt-p","RSVCARHQM0P02","11/30/2024 6:06:16 AM","12/1/2024 2:32:36 AM","20:26:19.6801400","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-bolt-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA136"
"7222-Comm CAR DCE","CCAMQA0O","7222c-rg-car-dce-fsp-filebound-p","RSVCARHQM0P02","12/1/2024 6:08:50 AM","12/1/2024 8:00:19 AM","01:51:28.8555295","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-filebound-p/providers/Microsoft.Compute/virtualMachines/CCAMQA0O"
"7222-Comm CAR DCE","CCAMQA29","7222c-rg-car-dce-fsp-filebound-p","RSVCARHQM0P21","12/1/2024 6:02:26 AM","12/1/2024 6:58:38 AM","00:56:11.6936687","Completed","Configured","LTIM","True","Non-prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-filebound-p/providers/Microsoft.Compute/virtualMachines/CCAMQA29"
"7222-Comm CAR DCE","CUSPXA38","7222c-rg-car-dce-fsp-filebound-p","RSVCARHQM0P21","12/1/2024 6:00:01 AM","12/1/2024 7:11:13 AM","01:11:12.1609958","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-FSP-FILEBOUND-P/providers/Microsoft.Compute/virtualMachines/CUSPXA38"
"7222-Comm CAR DCE","VMC7222PA330","7222c-rg-car-dce-fsp-filebound-p","RSVCARHQM0P02","12/1/2024 4:53:05 AM","12/1/2024 6:39:32 AM","01:46:26.7444707","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-filebound-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA330"
"7222-Comm CAR DCE","VMCFSM0PF001","7222c-rg-car-dce-fsp-fireye-p","RSVCARHQM0P02","12/1/2024 6:06:32 AM","12/1/2024 7:02:42 AM","00:56:10.1745830","Completed","Configured","LTIM","True","prod","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-fireye-p/providers/Microsoft.Compute/virtualMachines/VMCFSM0PF001"
"7222-Comm CAR DCE","VMC7222PA015","7222c-rg-car-dce-fsp-gentranedi-p","RSVCARHQM0P02","12/1/2024 6:15:27 AM","12/1/2024 8:11:38 AM","01:56:10.6457901","Completed","Configured","LTIM","True","Prd","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-FSP-GENTRANEDI-P/providers/Microsoft.Compute/virtualMachines/VMC7222PA015"
"7222-Comm CAR DCE","VMC7222DA001","7222c-rg-car-dce-fsp-gsp-d","RSVCARHQM0P02","12/1/2024 6:09:30 AM","12/1/2024 7:39:41 AM","01:30:10.4434133","Completed","Configured","LTIM","True","Dev","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-FSP-GSP-D/providers/Microsoft.Compute/virtualMachines/VMC7222DA001"
"7222-Comm CAR DCE","CCAMQF01","7222c-rg-car-dce-fsp-gspsas-p","RSVCARHQM0P21","12/1/2024 6:09:40 AM","12/1/2024 7:30:50 AM","01:21:09.6832498","Completed","Configured","LTIM","True","Prd","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222C-RG-CAR-DCE-FSP-GSPSAS-P/providers/Microsoft.Compute/virtualMachines/CCAMQF01"
"7222-Comm CAR DCE","VMC7222FA001","7222c-rg-car-dce-fsp-gspsql-d","RSVCARHQM0P02","12/1/2024 6:10:58 AM","12/1/2024 7:32:07 AM","01:21:09.5858014","Completed","Configured","LTIM","True","Dev","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-gspsql-d/providers/Microsoft.Compute/virtualMachines/VMC7222FA001"
"7222-Comm CAR DCE","VMC7222PA151","7222c-rg-car-dce-fsp-gspsql-p","RSVCARHQM0P02","12/1/2024 6:11:24 AM","12/1/2024 8:22:35 AM","02:11:10.6492189","Completed","Configured","LTIM","True","Prd","209cd798-d0ed-4bfc-8d59-5cdd86d6ed84","/subscriptions/209cd798-d0ed-4bfc-8d59-5cdd86d6ed84/resourceGroups/7222c-rg-car-dce-fsp-gspsql-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA151"
